"index"	"date"	"open"	"closed"	"difference"
60	Sep 28 2022	1657.00	1658.50	-1.5
61	Sep 27 2022	1620.40	1660.40	-40
62	Sep 26 2022	1632.20	1626.70	5.5
63	Sep 22 2022	1667.00	1645.30	21.7
64	Sep 21 2022	1668.30	1670.80	-2.5
65	Sep 20 2022	1665.50	1664.60	0.9
66	Sep 19 2022	1659.70	1659.70	0
67	Sep 15 2022	1660.40	1671.70	-11.3
68	Sep 14 2022	1685.50	1665.40	20.1
69	Sep 13 2022	1698.70	1696.50	2.2
70	Sep 12 2022	1720.50	1705.00	15.5
71	Sep 08 2022	1719.20	1716.20	3
72	Sep 07 2022	1718.20	1708.00	10.2
73	Sep 06 2022	1694.80	1715.30	-20.5
74	Sep 01 2022	1703.40	1709.80	-6.4
75	Aug 31 2022	1707.90	1696.60	11.3
76	Aug 30 2022	1718.30	1712.80	5.5
77	Aug 29 2022	1736.40	1723.20	13.2
78	Aug 25 2022	1754.00	1736.10	17.9
79	Aug 24 2022	1761.60	1757.70	3.9
80	Aug 23 2022	1745.00	1747.80	-2.8
81	Aug 22 2022	1738.00	1746.80	-8.8
82	Aug 18 2022	1753.70	1747.60	6.1
83	Aug 17 2022	1762.90	1755.30	7.6
84	Aug 16 2022	1769.70	1760.30	9.4
85	Aug 15 2022	1777.40	1773.20	4.2
86	Aug 11 2022	1786.30	1798.60	-12.3
87	Aug 10 2022	1794.30	1789.70	4.6
88	Aug 09 2022	1804.40	1795.60	8.8
89	Aug 08 2022	1790.00	1794.00	-4
90	Aug 04 2022	1791.20	1772.90	18.3
91	Aug 03 2022	1769.40	1788.50	-19.1
92	Aug 02 2022	1756.70	1758.00	-1.3
93	Aug 01 2022	1772.10	1771.10	1
94	Jul 28 2022	1754.00	1762.90	-8.9
95	Jul 27 2022	1732.30	1750.30	-18
96	Jul 26 2022	1719.10	1719.10	0
97	Jul 25 2022	1718.00	1717.70	0.3
98	Jul 21 2022	1713.30	1727.10	-13.8
99	Jul 20 2022	1687.00	1712.70	-25.7
100	Jul 19 2022	1707.10	1699.50	7.6
101	Jul 18 2022	1712.30	1710.00	2.3
102	Jul 14 2022	1705.40	1702.40	3
103	Jul 13 2022	1710.30	1704.50	5.8
104	Jul 12 2022	1710.00	1734.20	-24.2
105	Jul 11 2022	1734.20	1723.30	10.9
106	Jul 07 2022	1738.10	1740.60	-2.5
107	Jul 06 2022	1745.20	1737.90	7.3
108	Jul 05 2022	1762.50	1734.90	27.6
109	Jun 30 2022	1795.50	1798.90	-3.4
110	Jun 29 2022	1809.60	1804.10	5.5
111	Jun 28 2022	1818.30	1813.70	4.6
112	Jun 27 2022	1824.20	1817.50	6.7
113	Jun 23 2022	1820.50	1826.50	-6
114	Jun 22 2022	1835.50	1825.70	9.8
115	Jun 21 2022	1829.50	1834.30	-4.8
116	Jun 16 2022	1853.70	1835.60	18.1
117	Jun 15 2022	1819.20	1845.70	-26.5
118	Jun 14 2022	1814.10	1815.30	-1.2
119	Jun 13 2022	1825.00	1809.50	15.5
120	Jun 09 2022	1842.70	1871.50	-28.8
121	Jun 08 2022	1846.10	1848.80	-2.7
122	Jun 07 2022	1844.80	1851.90	-7.1
123	Jun 06 2022	1836.90	1847.50	-10.6
124	Jun 02 2022	1867.60	1845.40	22.2
125	Jun 01 2022	1845.40	1866.50	-21.1
126	May 31 2022	1831.00	1843.30	-12.3
127	May 26 2022	1848.30	1851.30	-3
128	May 25 2022	1840.40	1847.40	-7
129	May 24 2022	1846.20	1846.20	0
130	May 23 2022	1852.50	1865.10	-12.6
131	May 19 2022	1839.10	1841.80	-2.7
132	May 18 2022	1810.90	1841.20	-30.3
133	May 17 2022	1815.00	1815.90	-0.9
134	May 16 2022	1824.90	1818.20	6.7
135	May 12 2022	1825.00	1807.40	17.6
136	May 11 2022	1849.80	1823.80	26
137	May 10 2022	1841.50	1852.60	-11.1
138	May 09 2022	1839.90	1839.90	0
139	May 05 2022	1874.70	1881.20	-6.5
140	May 04 2022	1897.00	1874.00	23
141	May 03 2022	1867.00	1867.00	0
142	May 02 2022	1868.80	1868.80	0
143	Apr 28 2022	1902.70	1909.30	-6.6
144	Apr 27 2022	1883.80	1888.70	-4.9
145	Apr 26 2022	1897.80	1885.90	11.9
146	Apr 25 2022	1900.50	1901.40	-0.9
147	Apr 21 2022	1949.60	1931.00	18.6
148	Apr 20 2022	1942.50	1944.90	-2.4
149	Apr 19 2022	1945.50	1952.30	-6.8
150	Apr 18 2022	1973.80	1955.70	18.1
151	Apr 13 2022	1977.20	1970.90	6.3
152	Apr 12 2022	1969.50	1981.00	-11.5
153	Apr 11 2022	1952.50	1972.10	-19.6
154	Apr 07 2022	1928.80	1941.60	-12.8
155	Apr 06 2022	1919.50	1933.80	-14.3
156	Apr 05 2022	1916.70	1918.40	-1.7
157	Apr 04 2022	1927.10	1922.90	4.2
158	Mar 31 2022	1935.00	1919.10	15.9
159	Mar 30 2022	1933.50	1949.20	-15.7
160	Mar 29 2022	1918.40	1933.50	-15.1
161	Mar 28 2022	1893.50	1912.00	-18.5
162	Mar 24 2022	1953.80	1953.80	0
163	Mar 23 2022	1963.60	1961.60	2
164	Mar 22 2022	1936.60	1936.60	0
165	Mar 21 2022	1920.70	1920.70	0
166	Mar 17 2022	1934.50	1928.20	6.3
167	Mar 16 2022	1933.90	1942.10	-8.2
168	Mar 15 2022	1922.40	1908.00	14.4
169	Mar 14 2022	1939.80	1928.50	11.3
170	Mar 11 2022	1985.00	1982.70	2.3
171	Mar 10 2022	1978.10	1998.10	-20
172	Mar 09 2022	2053.60	1985.90	67.7
173	Mar 08 2022	1999.40	2040.10	-40.7
174	Mar 07 2022	1989.00	1993.90	-4.9
175	Mar 04 2022	1937.00	1965.10	-28.1
176	Mar 03 2022	1930.50	1934.40	-3.9
177	Mar 02 2022	1945.60	1920.90	24.7
178	Mar 01 2022	1908.30	1942.40	-34.1
179	Feb 28 2022	1928.30	1899.40	28.9
180	Feb 25 2022	1906.90	1886.50	20.4
181	Feb 24 2022	1911.90	1925.10	-13.2
182	Feb 23 2022	1896.60	1909.20	-12.6
183	Feb 22 2022	1908.10	1906.10	2
184	Feb 18 2022	1899.40	1898.60	0.8
185	Feb 17 2022	1876.30	1900.70	-24.4
186	Feb 16 2022	1858.70	1870.20	-11.5
187	Feb 15 2022	1872.60	1854.80	17.8
188	Feb 14 2022	1861.80	1868.00	-6.2
189	Feb 11 2022	1822.00	1840.80	-18.8
190	Feb 10 2022	1833.30	1836.20	-2.9
191	Feb 09 2022	1825.40	1835.20	-9.8
192	Feb 08 2022	1818.90	1826.60	-7.7
193	Feb 07 2022	1812.20	1820.60	-8.4
194	Feb 04 2022	1806.00	1806.60	-0.6
195	Feb 03 2022	1805.80	1803.00	2.8
196	Feb 02 2022	1797.80	1809.20	-11.4
197	Feb 01 2022	1797.20	1800.30	-3.1
198	Jan 31 2022	1788.50	1795.00	-6.5
199	Jan 28 2022	1797.50	1784.90	12.6
200	Jan 27 2022	1793.30	1793.30	0
201	Jan 26 2022	1829.90	1829.90	0
202	Jan 25 2022	1843.00	1852.70	-9.7
203	Jan 24 2022	1837.90	1841.70	-3.8
204	Jan 21 2022	1838.00	1831.80	6.2
205	Jan 20 2022	1840.60	1842.50	-1.9
206	Jan 19 2022	1817.40	1843.10	-25.7
207	Jan 18 2022	1816.80	1812.30	4.5
208	Jan 14 2022	1821.50	1816.50	5
209	Jan 13 2022	1819.80	1821.20	-1.4
210	Jan 12 2022	1819.00	1827.20	-8.2
211	Jan 11 2022	1803.90	1818.60	-14.7
212	Jan 10 2022	1794.90	1798.40	-3.5
213	Jan 07 2022	1791.80	1797.00	-5.2
214	Jan 06 2022	1787.10	1788.70	-1.6
215	Jan 05 2022	1813.10	1824.60	-11.5
216	Jan 04 2022	1800.50	1814.00	-13.5
217	Jan 03 2022	1830.10	1799.40	30.7
218	Dec 31 2021	1825.10	1827.50	-2.4
219	Dec 30 2021	1801.70	1812.70	-11
220	Dec 29 2021	1803.20	1805.10	-1.9
221	Dec 28 2021	1812.00	1810.20	1.8
222	Dec 27 2021	1810.00	1808.10	1.9
223	Dec 23 2021	1806.00	1811.20	-5.2
224	Dec 22 2021	1786.00	1801.60	-15.6
225	Dec 21 2021	1791.40	1787.90	3.5
226	Dec 20 2021	1796.80	1793.70	3.1
227	Dec 17 2021	1804.00	1803.80	0.2
228	Dec 16 2021	1781.00	1796.60	-15.6
229	Dec 15 2021	1767.40	1762.60	4.8
230	Dec 14 2021	1787.00	1770.40	16.6
231	Dec 13 2021	1784.40	1786.30	-1.9
232	Dec 10 2021	1773.80	1782.90	-9.1
233	Dec 09 2021	1783.50	1774.60	8.9
234	Dec 08 2021	1789.90	1783.40	6.5
235	Dec 07 2021	1779.50	1782.60	-3.1
236	Dec 06 2021	1780.20	1777.50	2.7
237	Dec 03 2021	1767.50	1782.00	-14.5
238	Dec 02 2021	1780.90	1760.70	20.2
239	Dec 01 2021	1774.80	1781.60	-6.8
240	Nov 30 2021	1783.90	1773.60	10.3
241	Nov 29 2021	1791.70	1782.30	9.4
242	Nov 26 2021	1791.10	1785.30	5.8
243	Nov 24 2021	1793.00	1784.10	8.9
244	Nov 23 2021	1795.50	1783.50	12
245	Nov 22 2021	1841.60	1806.00	35.6
246	Nov 19 2021	1851.20	1851.20	0
247	Nov 18 2021	1861.00	1861.00	0
248	Nov 17 2021	1862.60	1869.70	-7.1
249	Nov 16 2021	1853.60	1853.60	0
250	Nov 15 2021	1864.50	1866.10	-1.6
251	Nov 12 2021	1860.80	1867.90	-7.1
252	Nov 11 2021	1853.90	1863.20	-9.3
253	Nov 10 2021	1825.80	1847.60	-21.8
254	Nov 09 2021	1826.10	1830.20	-4.1
255	Nov 08 2021	1817.00	1827.40	-10.4
256	Nov 04 2021	1794.90	1816.40	-21.5
257	Nov 03 2021	1776.60	1793.00	-16.4
258	Nov 02 2021	1768.00	1763.60	4.4
259	Nov 01 2021	1790.50	1788.70	1.8
260	Oct 28 2021	1793.10	1783.00	10.1
261	Oct 27 2021	1795.50	1801.60	-6.1
262	Oct 26 2021	1791.50	1797.90	-6.4
263	Oct 25 2021	1808.80	1792.70	16.1
264	Oct 21 2021	1787.10	1795.50	-8.4
265	Oct 20 2021	1782.00	1781.20	0.8
266	Oct 19 2021	1774.60	1784.10	-9.5
267	Oct 18 2021	1777.60	1769.70	7.9
268	Oct 14 2021	1794.50	1767.20	27.3
269	Oct 13 2021	1792.20	1796.70	-4.5
270	Oct 12 2021	1760.80	1793.70	-32.9
271	Oct 11 2021	1751.90	1758.30	-6.4
272	Oct 07 2021	1757.00	1756.30	0.7
273	Oct 06 2021	1762.40	1757.90	4.5
274	Oct 05 2021	1759.30	1760.50	-1.2
275	Oct 04 2021	1764.30	1759.60	4.7
276	Sep 30 2021	1754.30	1757.00	-2.7
277	Sep 29 2021	1725.50	1755.30	-29.8
278	Sep 28 2021	1732.40	1721.50	10.9
279	Sep 27 2021	1739.60	1735.80	3.8
280	Sep 23 2021	1749.70	1749.70	0
281	Sep 22 2021	1766.80	1747.70	19.1
282	Sep 21 2021	1776.70	1776.70	0
283	Sep 20 2021	1762.20	1776.00	-13.8
284	Sep 16 2021	1758.80	1749.40	9.4
285	Sep 15 2021	1792.90	1754.60	38.3
286	Sep 14 2021	1803.70	1792.40	11.3
287	Sep 13 2021	1791.40	1804.70	-13.3
288	Sep 09 2021	1789.60	1789.60	0
289	Sep 08 2021	1798.70	1797.40	1.3
290	Sep 07 2021	1781.70	1790.70	-9
291	Sep 02 2021	1820.90	1830.90	-10
292	Sep 01 2021	1813.20	1808.70	4.5
293	Aug 31 2021	1813.50	1813.10	0.4
294	Aug 30 2021	1815.90	1815.00	0.9
295	Aug 26 2021	1803.40	1816.60	-13.2
296	Aug 25 2021	1787.40	1792.20	-4.8
297	Aug 24 2021	1792.00	1788.20	3.8
298	Aug 23 2021	1801.00	1805.60	-4.6
299	Aug 19 2021	1784.10	1781.00	3.1
300	Aug 18 2021	1780.00	1780.20	-0.2
301	Aug 17 2021	1787.80	1781.60	6.2
302	Aug 16 2021	1787.70	1785.00	2.7
303	Aug 12 2021	1758.30	1775.20	-16.9
304	Aug 11 2021	1749.70	1749.00	0.7
305	Aug 10 2021	1727.30	1750.40	-23.1
306	Aug 09 2021	1728.60	1728.80	-0.2
307	Aug 05 2021	1799.80	1760.00	39.8
308	Aug 04 2021	1810.80	1805.10	5.7
309	Aug 03 2021	1809.30	1810.50	-1.2
310	Aug 02 2021	1812.30	1810.10	2.2
311	Jul 29 2021	1828.00	1812.60	15.4
312	Jul 28 2021	1806.60	1831.20	-24.6
313	Jul 27 2021	1799.50	1799.50	0
314	Jul 26 2021	1803.70	1799.50	4.2
315	Jul 22 2021	1800.00	1801.40	-1.4
316	Jul 21 2021	1793.60	1805.00	-11.4
317	Jul 20 2021	1807.00	1802.90	4.1
318	Jul 19 2021	1812.90	1810.90	2
319	Jul 15 2021	1830.10	1814.50	15.6
320	Jul 14 2021	1831.60	1828.40	3.2
321	Jul 13 2021	1813.10	1824.30	-11.2
322	Jul 12 2021	1808.10	1809.40	-1.3
323	Jul 08 2021	1803.60	1810.00	-6.4
324	Jul 07 2021	1797.00	1799.60	-2.6
325	Jul 06 2021	1798.70	1801.50	-2.8
326	Jul 01 2021	1778.70	1782.60	-3.9
327	Jun 30 2021	1775.70	1775.90	-0.2
328	Jun 29 2021	1761.10	1770.80	-9.7
329	Jun 28 2021	1776.80	1762.80	14
330	Jun 24 2021	1777.70	1776.60	1.1
331	Jun 23 2021	1778.90	1775.60	3.3
332	Jun 22 2021	1780.70	1782.30	-1.6
333	Jun 21 2021	1783.40	1776.30	7.1
334	Jun 17 2021	1775.70	1767.90	7.8
335	Jun 16 2021	1811.80	1773.80	38
336	Jun 15 2021	1859.40	1859.50	-0.1
337	Jun 14 2021	1866.40	1854.50	11.9
338	Jun 10 2021	1900.90	1877.40	23.5
339	Jun 09 2021	1887.70	1894.20	-6.5
340	Jun 08 2021	1894.90	1893.20	1.7
341	Jun 07 2021	1896.50	1892.20	4.3
342	Jun 03 2021	1869.30	1889.80	-20.5
343	Jun 02 2021	1908.80	1871.20	37.6
344	Jun 01 2021	1899.20	1907.50	-8.3
345	May 27 2021	1897.50	1902.50	-5
346	May 26 2021	1896.80	1895.70	1.1
347	May 25 2021	1901.30	1901.30	0
348	May 24 2021	1882.50	1898.10	-15.6
349	May 20 2021	1872.10	1876.70	-4.6
350	May 19 2021	1865.50	1881.80	-16.3
351	May 18 2021	1866.40	1881.30	-14.9
352	May 17 2021	1870.50	1867.80	2.7
353	May 13 2021	1824.50	1837.90	-13.4
354	May 12 2021	1814.70	1823.80	-9.1
355	May 11 2021	1825.20	1822.60	2.6
356	May 10 2021	1837.20	1835.90	1.3
357	May 06 2021	1842.90	1831.10	11.8
358	May 05 2021	1788.90	1815.50	-26.6
359	May 04 2021	1781.50	1784.10	-2.6
360	May 03 2021	1788.20	1775.80	12.4
361	Apr 29 2021	1771.80	1767.30	4.5
362	Apr 28 2021	1781.00	1768.10	12.9
363	Apr 27 2021	1768.20	1773.20	-5
364	Apr 26 2021	1780.00	1778.00	2
365	Apr 22 2021	1786.10	1777.00	9.1
366	Apr 21 2021	1794.20	1781.20	13
367	Apr 20 2021	1783.00	1792.30	-9.3
368	Apr 19 2021	1769.30	1777.30	-8
369	Apr 15 2021	1770.40	1779.00	-8.6
370	Apr 14 2021	1740.10	1765.40	-25.3
371	Apr 13 2021	1741.30	1734.90	6.4
372	Apr 12 2021	1733.80	1746.20	-12.4
373	Apr 08 2021	1750.80	1743.30	7.5
374	Apr 07 2021	1736.00	1756.80	-20.8
375	Apr 06 2021	1742.70	1740.10	2.6
376	Apr 05 2021	1726.90	1741.50	-14.6
377	Mar 31 2021	1706.80	1726.50	-19.7
378	Mar 30 2021	1683.70	1713.80	-30.1
379	Mar 29 2021	1711.00	1683.90	27.1
380	Mar 25 2021	1721.30	1732.20	-10.9
381	Mar 24 2021	1732.70	1724.90	7.8
382	Mar 23 2021	1727.50	1732.90	-5.4
383	Mar 22 2021	1724.70	1724.70	0
384	Mar 18 2021	1742.20	1741.40	0.8
385	Mar 17 2021	1745.80	1732.20	13.6
386	Mar 16 2021	1735.30	1726.80	8.5
387	Mar 15 2021	1732.30	1730.60	1.7
388	Mar 12 2021	1715.90	1719.50	-3.6
389	Mar 11 2021	1725.60	1722.30	3.3
390	Mar 10 2021	1713.60	1721.50	-7.9
391	Mar 09 2021	1686.20	1716.60	-30.4
392	Mar 08 2021	1704.70	1677.70	27
393	Mar 05 2021	1690.60	1698.00	-7.4
394	Mar 04 2021	1706.50	1700.20	6.3
395	Mar 03 2021	1730.00	1715.30	14.7
396	Mar 02 2021	1709.40	1733.10	-23.7
397	Mar 01 2021	1737.10	1722.50	14.6
398	Feb 26 2021	1768.10	1728.10	40
399	Feb 25 2021	1801.50	1774.40	27.1
400	Feb 24 2021	1805.80	1796.40	9.4
401	Feb 23 2021	1809.60	1804.40	5.2
402	Feb 22 2021	1784.00	1806.70	-22.7
403	Feb 19 2021	1764.30	1775.80	-11.5
404	Feb 18 2021	1776.10	1773.40	2.7
405	Feb 17 2021	1785.80	1771.10	14.7
406	Feb 16 2021	1820.90	1797.20	23.7
407	Feb 12 2021	1825.00	1821.60	3.4
408	Feb 11 2021	1840.50	1824.90	15.6
409	Feb 10 2021	1842.60	1840.60	2
410	Feb 09 2021	1841.90	1835.30	6.6
411	Feb 08 2021	1816.30	1831.90	-15.6
412	Feb 05 2021	1794.30	1810.90	-16.6
413	Feb 04 2021	1832.20	1788.90	43.3
414	Feb 03 2021	1834.80	1832.20	2.6
415	Feb 02 2021	1859.60	1830.50	29.1
416	Feb 01 2021	1866.60	1860.80	5.8
417	Jan 29 2021	1842.00	1847.30	-5.3
418	Jan 28 2021	1843.40	1837.90	5.5
419	Jan 27 2021	1844.90	1844.90	0
420	Jan 26 2021	1855.80	1850.70	5.1
421	Jan 25 2021	1864.70	1854.90	9.8
422	Jan 22 2021	1854.90	1855.70	-0.8
423	Jan 21 2021	1865.30	1865.30	0
424	Jan 20 2021	1847.80	1865.90	-18.1
425	Jan 19 2021	1802.00	1839.50	-37.5
426	Jan 15 2021	1829.40	1829.30	0.1
427	Jan 14 2021	1836.70	1850.30	-13.6
428	Jan 13 2021	1858.00	1853.60	4.4
429	Jan 12 2021	1849.00	1842.90	6.1
430	Jan 11 2021	1826.50	1849.60	-23.1
431	Jan 08 2021	1908.00	1834.10	73.9
432	Jan 07 2021	1922.60	1912.30	10.3
433	Jan 06 2021	1952.00	1906.90	45.1
434	Jan 05 2021	1941.70	1952.70	-11
435	Jan 04 2021	1912.20	1944.70	-32.5
436	Dec 31 2020	1897.00	1893.10	3.9
437	Dec 30 2020	1879.90	1891.00	-11.1
438	Dec 29 2020	1881.30	1879.70	1.6
439	Dec 28 2020	1895.50	1877.20	18.3
440	Dec 24 2020	1877.30	1879.90	-2.6
441	Dec 23 2020	1867.00	1874.70	-7.7
442	Dec 22 2020	1882.20	1866.60	15.6
443	Dec 21 2020	1884.80	1879.20	5.6
444	Dec 18 2020	1882.40	1885.70	-3.3
445	Dec 17 2020	1874.20	1887.20	-13
446	Dec 16 2020	1856.50	1856.10	0.4
447	Dec 15 2020	1833.50	1852.30	-18.8
448	Dec 14 2020	1835.50	1828.70	6.8
449	Dec 11 2020	1838.50	1839.80	-1.3
450	Dec 10 2020	1833.20	1833.60	-0.4
451	Dec 09 2020	1867.10	1834.60	32.5
452	Dec 08 2020	1863.00	1870.80	-7.8
453	Dec 07 2020	1836.50	1861.80	-25.3
454	Dec 04 2020	1840.70	1835.90	4.8
455	Dec 03 2020	1829.20	1836.80	-7.6
456	Dec 02 2020	1811.30	1825.70	-14.4
457	Dec 01 2020	1775.00	1814.10	-39.1
458	Nov 30 2020	1785.00	1775.70	9.3
459	Nov 27 2020	1806.10	1781.90	24.2
460	Nov 25 2020	1801.40	1805.70	-4.3
461	Nov 24 2020	1829.30	1804.80	24.5
462	Nov 23 2020	1834.80	1837.80	-3
463	Nov 20 2020	1871.20	1872.60	-1.4
464	Nov 19 2020	1865.80	1861.10	4.7
465	Nov 18 2020	1873.50	1873.50	0
466	Nov 17 2020	1888.40	1884.50	3.9
467	Nov 16 2020	1874.60	1887.30	-12.7
468	Nov 13 2020	1877.00	1885.70	-8.7
469	Nov 12 2020	1869.00	1872.60	-3.6
470	Nov 11 2020	1878.80	1860.70	18.1
471	Nov 10 2020	1879.30	1875.40	3.9
472	Nov 09 2020	1955.60	1853.20	102.4
473	Nov 06 2020	1940.80	1950.30	-9.5
474	Nov 05 2020	1901.70	1945.30	-43.6
475	Nov 04 2020	1893.80	1894.60	-0.8
476	Nov 03 2020	1891.50	1908.50	-17
477	Nov 02 2020	1872.90	1890.40	-17.5
478	Oct 29 2020	1862.80	1877.40	-14.6
479	Oct 28 2020	1876.10	1865.60	10.5
480	Oct 27 2020	1870.90	1876.20	-5.3
481	Oct 26 2020	1904.60	1908.80	-4.2
482	Oct 22 2020	1899.90	1902.00	-2.1
483	Oct 21 2020	1924.30	1901.10	23.2
484	Oct 20 2020	1913.60	1924.60	-11
485	Oct 19 2020	1901.30	1910.40	-9.1
486	Oct 15 2020	1898.50	1900.80	-2.3
487	Oct 14 2020	1897.30	1903.20	-5.9
488	Oct 13 2020	1889.70	1901.30	-11.6
489	Oct 12 2020	1921.90	1888.50	33.4
490	Oct 08 2020	1909.30	1919.50	-10.2
491	Oct 07 2020	1893.00	1888.60	4.4
492	Oct 06 2020	1874.10	1883.60	-9.5
493	Oct 05 2020	1906.60	1901.10	5.5
494	Oct 01 2020	1893.90	1900.20	-6.3
495	Sep 30 2020	1884.10	1908.40	-24.3
496	Sep 29 2020	1893.00	1887.50	5.5
497	Sep 28 2020	1876.50	1894.30	-17.8
498	Sep 24 2020	1856.30	1857.70	-1.4
499	Sep 23 2020	1851.50	1868.30	-16.8
500	Sep 22 2020	1875.50	1859.90	15.6
501	Sep 21 2020	1913.10	1898.60	14.5
502	Sep 17 2020	1950.50	1952.10	-1.6
503	Sep 16 2020	1939.00	1940.00	-1
504	Sep 15 2020	1961.30	1960.20	1.1
505	Sep 14 2020	1955.80	1956.30	-0.5
506	Sep 10 2020	1944.00	1937.80	6.2
507	Sep 09 2020	1944.10	1954.20	-10.1
508	Sep 08 2020	1926.90	1944.70	-17.8
509	Sep 03 2020	1927.90	1923.90	4
510	Sep 02 2020	1937.10	1927.60	9.5
511	Sep 01 2020	1967.30	1934.40	32.9
512	Aug 31 2020	1961.70	1968.20	-6.5
513	Aug 27 2020	1927.10	1964.60	-37.5
514	Aug 26 2020	1948.90	1921.60	27.3
515	Aug 25 2020	1909.70	1940.70	-31
516	Aug 24 2020	1927.50	1911.80	15.7
517	Aug 20 2020	1941.00	1934.60	6.4
518	Aug 19 2020	1941.20	1933.80	7.4
519	Aug 18 2020	1980.00	1958.70	21.3
520	Aug 17 2020	2001.10	1999.40	1.7
521	Aug 13 2020	1938.70	1937.00	1.7
522	Aug 12 2020	1921.50	1956.70	-35.2
523	Aug 11 2020	1923.00	1934.90	-11.9
524	Aug 10 2020	2012.40	1932.60	79.8
525	Aug 06 2020	2040.10	2010.10	30
526	Aug 05 2020	2045.50	2051.50	-6
527	Aug 04 2020	2024.00	2031.10	-7.1
528	Aug 03 2020	1971.00	2001.20	-30.2
529	Jul 30 2020	1948.60	1962.80	-14.2
530	Jul 29 2020	1963.40	1942.30	21.1
531	Jul 28 2020	1953.20	1953.50	-0.3
532	Jul 27 2020	1931.50	1944.70	-13.2
533	Jul 23 2020	1884.30	1897.30	-13
534	Jul 22 2020	1868.70	1889.10	-20.4
535	Jul 21 2020	1858.10	1864.10	-6
536	Jul 20 2020	1822.00	1842.40	-20.4
537	Jul 16 2020	1798.50	1808.30	-9.8
538	Jul 15 2020	1810.90	1798.70	12.2
539	Jul 14 2020	1806.10	1811.40	-5.3
540	Jul 13 2020	1791.00	1810.60	-19.6
541	Jul 09 2020	1805.50	1798.20	7.3
542	Jul 08 2020	1816.10	1799.20	16.9
543	Jul 07 2020	1801.50	1815.50	-14
544	Jul 06 2020	1789.30	1804.20	-14.9
545	Jul 01 2020	1773.40	1784.00	-10.6
546	Jun 30 2020	1793.60	1773.20	20.4
547	Jun 29 2020	1777.30	1793.00	-15.7
548	Jun 25 2020	1766.00	1772.50	-6.5
549	Jun 24 2020	1761.70	1762.10	-0.4
550	Jun 23 2020	1778.30	1765.80	12.5
551	Jun 22 2020	1755.40	1772.10	-16.7
552	Jun 18 2020	1723.70	1745.90	-22.2
553	Jun 17 2020	1730.50	1724.80	5.7
554	Jun 16 2020	1714.70	1729.20	-14.5
555	Jun 15 2020	1726.30	1729.60	-3.3
556	Jun 11 2020	1724.90	1729.30	-4.4
557	Jun 10 2020	1737.20	1732.00	5.2
558	Jun 09 2020	1716.10	1713.30	2.8
559	Jun 08 2020	1694.60	1714.70	-20.1
560	Jun 04 2020	1711.80	1676.20	35.6
561	Jun 03 2020	1694.50	1718.90	-24.4
562	Jun 02 2020	1726.30	1697.80	28.5
563	Jun 01 2020	1743.00	1725.20	17.8
564	May 28 2020	1718.80	1736.90	-18.1
565	May 27 2020	1709.30	1713.30	-4
566	May 26 2020	1685.60	1710.30	-24.7
567	May 21 2020	1726.60	1734.60	-8
568	May 20 2020	1746.80	1720.50	26.3
569	May 19 2020	1751.60	1750.60	1
570	May 18 2020	1744.20	1744.20	0
571	May 14 2020	1739.70	1753.40	-13.7
572	May 13 2020	1724.30	1738.10	-13.8
573	May 12 2020	1702.00	1713.90	-11.9
574	May 11 2020	1699.30	1704.40	-5.1
575	May 07 2020	1726.20	1709.90	16.3
576	May 06 2020	1686.20	1721.80	-35.6
577	May 05 2020	1704.00	1684.20	19.8
578	May 04 2020	1701.50	1704.40	-2.9
579	Apr 30 2020	1686.60	1694.50	-7.9
580	Apr 29 2020	1719.30	1684.20	35.1
581	Apr 28 2020	1710.00	1703.40	6.6
582	Apr 27 2020	1716.60	1710.50	6.1
583	Apr 23 2020	1744.00	1723.50	20.5
584	Apr 22 2020	1734.00	1733.30	0.7
585	Apr 21 2020	1696.00	1728.70	-32.7
586	Apr 20 2020	1697.00	1678.20	18.8
587	Apr 16 2020	1715.70	1689.20	26.5
588	Apr 15 2020	1731.00	1720.40	10.6
589	Apr 14 2020	1739.40	1727.20	12.2
590	Apr 13 2020	1756.80	1756.70	0.1
591	Apr 08 2020	1662.70	1736.20	-73.5
592	Apr 07 2020	1669.70	1665.40	4.3
593	Apr 06 2020	1695.70	1664.80	30.9
594	Apr 02 2020	1624.50	1633.70	-9.2
595	Apr 01 2020	1590.90	1625.70	-34.8
596	Mar 31 2020	1570.00	1578.20	-8.2
597	Mar 30 2020	1618.70	1583.40	35.3
598	Mar 26 2020	1623.90	1623.90	0
599	Mar 25 2020	1660.50	1650.10	10.4
600	Mar 24 2020	1676.50	1632.30	44.2
601	Mar 23 2020	1592.70	1660.20	-67.5
602	Mar 19 2020	1483.50	1484.00	-0.5
603	Mar 18 2020	1481.50	1478.60	2.9
604	Mar 17 2020	1537.50	1477.30	60.2
605	Mar 16 2020	1469.30	1524.90	-55.6
606	Mar 12 2020	1574.90	1515.70	59.2
607	Mar 11 2020	1637.00	1589.30	47.7
608	Mar 10 2020	1656.60	1641.40	15.2
609	Mar 09 2020	1671.60	1659.10	12.5
610	Mar 06 2020	1670.80	1670.80	0
611	Mar 05 2020	1637.30	1666.40	-29.1
612	Mar 04 2020	1645.40	1641.10	4.3
613	Mar 03 2020	1594.50	1642.10	-47.6
614	Mar 02 2020	1583.90	1592.30	-8.4
615	Feb 28 2020	1640.30	1564.10	76.2
616	Feb 27 2020	1641.10	1640.00	1.1
