"index"	"date"	"open"	"closed"	"difference"
60	Sep 28 2022	0.9708	0.9708	0
61	Sep 27 2022	0.9596	0.9596	0
62	Sep 26 2022	0.9624	0.9624	0
63	Sep 22 2022	0.9842	0.9842	0
64	Sep 21 2022	0.9831	0.9831	0
65	Sep 20 2022	0.9971	0.9971	0
66	Sep 19 2022	1.0030	1.0030	0
67	Sep 15 2022	0.9988	0.9988	0
68	Sep 14 2022	0.9984	0.9984	0
69	Sep 13 2022	0.9982	0.9982	0
70	Sep 12 2022	1.0130	1.0130	0
71	Sep 08 2022	1.0012	1.0012	0
72	Sep 07 2022	0.9996	0.9996	0
73	Sep 06 2022	0.9898	0.9898	0
74	Sep 01 2022	0.9952	0.9952	0
75	Aug 31 2022	1.0039	1.0039	0
76	Aug 30 2022	1.0025	1.0025	0
77	Aug 29 2022	1.0014	1.0014	0
78	Aug 25 2022	0.9971	0.9971	0
79	Aug 24 2022	0.9969	0.9969	0
80	Aug 23 2022	0.9967	0.9967	0
81	Aug 22 2022	0.9939	0.9939	0
82	Aug 18 2022	1.0090	1.0090	0
83	Aug 17 2022	1.0180	1.0180	0
84	Aug 16 2022	1.0171	1.0171	0
85	Aug 15 2022	1.0162	1.0162	0
86	Aug 11 2022	1.0317	1.0317	0
87	Aug 10 2022	1.0301	1.0301	0
88	Aug 09 2022	1.0208	1.0208	0
89	Aug 08 2022	1.0198	1.0198	0
90	Aug 04 2022	1.0248	1.0248	0
91	Aug 03 2022	1.0158	1.0158	0
92	Aug 02 2022	1.0156	1.0156	0
93	Aug 01 2022	1.0261	1.0261	0
94	Jul 28 2022	1.0192	1.0192	0
95	Jul 27 2022	1.0209	1.0209	0
96	Jul 26 2022	1.0130	1.0130	0
97	Jul 25 2022	1.0225	1.0225	0
98	Jul 21 2022	1.0221	1.0221	0
99	Jul 20 2022	1.0183	1.0183	0
100	Jul 19 2022	1.0231	1.0231	0
101	Jul 18 2022	1.0145	1.0145	0
102	Jul 14 2022	1.0026	1.0026	0
103	Jul 13 2022	1.0033	1.0033	0
104	Jul 12 2022	1.0033	1.0033	0
105	Jul 11 2022	1.0048	1.0048	0
106	Jul 07 2022	1.0170	1.0170	0
107	Jul 06 2022	1.0186	1.0186	0
108	Jul 05 2022	1.0258	1.0258	0
109	Jun 30 2022	1.0478	1.0478	0
110	Jun 29 2022	1.0447	1.0447	0
111	Jun 28 2022	1.0524	1.0524	0
112	Jun 27 2022	1.0581	1.0581	0
113	Jun 23 2022	1.0520	1.0520	0
114	Jun 22 2022	1.0564	1.0564	0
115	Jun 21 2022	1.0533	1.0533	0
116	Jun 16 2022	1.0547	1.0547	0
117	Jun 15 2022	1.0456	1.0456	0
118	Jun 14 2022	1.0441	1.0441	0
119	Jun 13 2022	1.0415	1.0415	0
120	Jun 09 2022	1.0619	1.0619	0
121	Jun 08 2022	1.0718	1.0718	0
122	Jun 07 2022	1.0699	1.0699	0
123	Jun 06 2022	1.0691	1.0691	0
124	Jun 02 2022	1.0751	1.0751	0
125	Jun 01 2022	1.0654	1.0654	0
126	May 31 2022	1.0734	1.0734	0
127	May 26 2022	1.0733	1.0733	0
128	May 25 2022	1.0687	1.0687	0
129	May 24 2022	1.0737	1.0737	0
130	May 23 2022	1.0682	1.0682	0
131	May 19 2022	1.0579	1.0579	0
132	May 18 2022	1.0473	1.0473	0
133	May 17 2022	1.0548	1.0548	0
134	May 16 2022	1.0439	1.0439	0
135	May 12 2022	1.0380	1.0380	0
136	May 11 2022	1.0512	1.0512	0
137	May 10 2022	1.0533	1.0533	0
138	May 09 2022	1.0566	1.0566	0
139	May 05 2022	1.0540	1.0540	0
140	May 04 2022	1.0622	1.0622	0
141	May 03 2022	1.0529	1.0529	0
142	May 02 2022	1.0509	1.0509	0
143	Apr 28 2022	1.0504	1.0504	0
144	Apr 27 2022	1.0555	1.0555	0
145	Apr 26 2022	1.0644	1.0644	0
146	Apr 25 2022	1.0714	1.0714	0
147	Apr 21 2022	1.0835	1.0835	0
148	Apr 20 2022	1.0850	1.0850	0
149	Apr 19 2022	1.0794	1.0794	0
150	Apr 18 2022	1.0782	1.0782	0
151	Apr 13 2022	1.0897	1.0897	0
152	Apr 12 2022	1.0826	1.0826	0
153	Apr 11 2022	1.0878	1.0878	0
154	Apr 07 2022	1.0865	1.0865	0
155	Apr 06 2022	1.0898	1.0898	0
156	Apr 05 2022	1.0906	1.0906	0
157	Apr 04 2022	1.0976	1.0976	0
158	Mar 31 2022	1.1072	1.1072	0
159	Mar 30 2022	1.1162	1.1162	0
160	Mar 29 2022	1.1092	1.1092	0
161	Mar 28 2022	1.0994	1.0994	0
162	Mar 24 2022	1.1006	1.1006	0
163	Mar 23 2022	1.1030	1.1030	0
164	Mar 22 2022	1.1016	1.1017	-0.0001
165	Mar 21 2022	1.1042	1.1043	-0.0001
166	Mar 17 2022	1.1022	1.1022	0
167	Mar 16 2022	1.0967	1.0969	-0.0002
168	Mar 15 2022	1.0945	1.0943	0.0002
169	Mar 14 2022	1.0933	1.0932	0.0001
170	Mar 11 2022	1.1012	1.1014	-0.0002
171	Mar 10 2022	1.1073	1.1074	-0.0001
172	Mar 09 2022	1.0901	1.0898	0.0003
173	Mar 08 2022	1.0870	1.0865	0.0005
174	Mar 07 2022	1.0874	1.0875	-0.0001
175	Mar 04 2022	1.1069	1.1067	0.0002
176	Mar 03 2022	1.1114	1.1112	0.0002
177	Mar 02 2022	1.1131	1.1133	-0.0002
178	Mar 01 2022	1.1215	1.1216	-0.0001
179	Feb 28 2022	1.1181	1.1181	0
180	Feb 25 2022	1.1191	1.1191	0
181	Feb 24 2022	1.1306	1.1306	0
182	Feb 23 2022	1.1331	1.1329	0.0002
183	Feb 22 2022	1.1310	1.1310	0
184	Feb 18 2022	1.1364	1.1366	-0.0002
185	Feb 17 2022	1.1373	1.1375	-0.0002
186	Feb 16 2022	1.1356	1.1357	-0.0001
187	Feb 15 2022	1.1306	1.1306	0
188	Feb 14 2022	1.1366	1.1365	0.0001
189	Feb 11 2022	1.1412	1.1416	-0.0004
190	Feb 10 2022	1.1421	1.1422	-0.0001
191	Feb 09 2022	1.1421	1.1421	0
192	Feb 08 2022	1.1441	1.1443	-0.0002
193	Feb 07 2022	1.1455	1.1455	0
194	Feb 04 2022	1.1435	1.1436	-0.0001
195	Feb 03 2022	1.1300	1.1300	0
196	Feb 02 2022	1.1273	1.1274	-0.0001
197	Feb 01 2022	1.1229	1.1230	-0.0001
198	Jan 31 2022	1.1151	1.1152	-0.0001
199	Jan 28 2022	1.1146	1.1147	-0.0001
200	Jan 27 2022	1.1242	1.1244	-0.0002
201	Jan 26 2022	1.1304	1.1305	-0.0001
202	Jan 25 2022	1.1324	1.1324	0
203	Jan 24 2022	1.1341	1.1341	0
204	Jan 21 2022	1.1315	1.1314	0.0001
205	Jan 20 2022	1.1344	1.1343	0.0001
206	Jan 19 2022	1.1330	1.1330	0
207	Jan 18 2022	1.1413	1.1411	0.0002
208	Jan 14 2022	1.1457	1.1457	0
209	Jan 13 2022	1.1440	1.1442	-0.0002
210	Jan 12 2022	1.1370	1.1366	0.0004
211	Jan 11 2022	1.1333	1.1330	0.0003
212	Jan 10 2022	1.1353	1.1354	-0.0001
213	Jan 07 2022	1.1296	1.1297	-0.0001
214	Jan 06 2022	1.1312	1.1313	-0.0001
215	Jan 05 2022	1.1285	1.1284	0.0001
216	Jan 04 2022	1.1302	1.1302	0
217	Jan 03 2022	1.1374	1.1373	0.0001
218	Dec 31 2021	1.1323	1.1325	-0.0002
219	Dec 30 2021	1.1360	1.1360	0
220	Dec 29 2021	1.1313	1.1315	-0.0002
221	Dec 28 2021	1.1330	1.1330	0
222	Dec 27 2021	1.1324	1.1324	0
223	Dec 23 2021	1.1330	1.1329	0.0001
224	Dec 22 2021	1.1291	1.1288	0.0003
225	Dec 21 2021	1.1277	1.1278	-0.0001
226	Dec 20 2021	1.1243	1.1244	-0.0001
227	Dec 17 2021	1.1335	1.1334	0.0001
228	Dec 16 2021	1.1293	1.1291	0.0002
229	Dec 15 2021	1.1259	1.1261	-0.0002
230	Dec 14 2021	1.1283	1.1285	-0.0002
231	Dec 13 2021	1.1311	1.1312	-0.0001
232	Dec 10 2021	1.1294	1.1293	0.0001
233	Dec 09 2021	1.1344	1.1346	-0.0002
234	Dec 08 2021	1.1273	1.1277	-0.0004
235	Dec 07 2021	1.1285	1.1287	-0.0002
236	Dec 06 2021	1.1303	1.1305	-0.0002
237	Dec 03 2021	1.1307	1.1306	0.0001
238	Dec 02 2021	1.1320	1.1320	0
239	Dec 01 2021	1.1330	1.1330	0
240	Nov 30 2021	1.1294	1.1293	0.0001
241	Nov 29 2021	1.1291	1.1293	-0.0002
242	Nov 26 2021	1.1209	1.1210	-0.0001
243	Nov 24 2021	1.1244	1.1245	-0.0001
244	Nov 23 2021	1.1244	1.1242	0.0002
245	Nov 22 2021	1.1276	1.1276	0
246	Nov 19 2021	1.1370	1.1368	0.0002
247	Nov 18 2021	1.1318	1.1321	-0.0003
248	Nov 17 2021	1.1316	1.1321	-0.0005
249	Nov 16 2021	1.1367	1.1366	0.0001
250	Nov 15 2021	1.1442	1.1442	0
251	Nov 12 2021	1.1448	1.1451	-0.0003
252	Nov 11 2021	1.1486	1.1486	0
253	Nov 10 2021	1.1594	1.1596	-0.0002
254	Nov 09 2021	1.1589	1.1592	-0.0003
255	Nov 08 2021	1.1568	1.1569	-0.0001
256	Nov 04 2021	1.1616	1.1616	0
257	Nov 03 2021	1.1581	1.1579	0.0002
258	Nov 02 2021	1.1602	1.1600	0.0002
259	Nov 01 2021	1.1559	1.1557	0.0002
260	Oct 28 2021	1.1684	1.1684	0
261	Oct 27 2021	1.1599	1.1600	-0.0001
262	Oct 26 2021	1.1598	1.1598	0
263	Oct 25 2021	1.1612	1.1612	0
264	Oct 21 2021	1.1626	1.1625	0.0001
265	Oct 20 2021	1.1652	1.1655	-0.0003
266	Oct 19 2021	1.1634	1.1632	0.0002
267	Oct 18 2021	1.1615	1.1614	0.0001
268	Oct 14 2021	1.1591	1.1592	-0.0001
269	Oct 13 2021	1.1600	1.1600	0
270	Oct 12 2021	1.1531	1.1534	-0.0003
271	Oct 11 2021	1.1553	1.1554	-0.0001
272	Oct 07 2021	1.1559	1.1560	-0.0001
273	Oct 06 2021	1.1555	1.1555	0
274	Oct 05 2021	1.1595	1.1596	-0.0001
275	Oct 04 2021	1.1617	1.1618	-0.0001
276	Sep 30 2021	1.1574	1.1574	0
277	Sep 29 2021	1.1602	1.1602	0
278	Sep 28 2021	1.1687	1.1686	0.0001
279	Sep 27 2021	1.1696	1.1697	-0.0001
280	Sep 23 2021	1.1742	1.1740	0.0002
281	Sep 22 2021	1.1689	1.1688	0.0001
282	Sep 21 2021	1.1726	1.1723	0.0003
283	Sep 20 2021	1.1726	1.1730	-0.0004
284	Sep 16 2021	1.1765	1.1767	-0.0002
285	Sep 15 2021	1.1819	1.1820	-0.0001
286	Sep 14 2021	1.1804	1.1805	-0.0001
287	Sep 13 2021	1.1811	1.1812	-0.0001
288	Sep 09 2021	1.1824	1.1826	-0.0002
289	Sep 08 2021	1.1820	1.1819	0.0001
290	Sep 07 2021	1.1846	1.1844	0.0002
291	Sep 02 2021	1.1874	1.1876	-0.0002
292	Sep 01 2021	1.1842	1.1841	0.0001
293	Aug 31 2021	1.1812	1.1810	0.0002
294	Aug 30 2021	1.1799	1.1797	0.0002
295	Aug 26 2021	1.1753	1.1756	-0.0003
296	Aug 25 2021	1.1773	1.1774	-0.0001
297	Aug 24 2021	1.1755	1.1753	0.0002
298	Aug 23 2021	1.1747	1.1745	0.0002
299	Aug 19 2021	1.1677	1.1677	0
300	Aug 18 2021	1.1704	1.1703	0.0001
301	Aug 17 2021	1.1710	1.1710	0
302	Aug 16 2021	1.1780	1.1780	0
303	Aug 12 2021	1.1736	1.1736	0
304	Aug 11 2021	1.1742	1.1742	0
305	Aug 10 2021	1.1720	1.1723	-0.0003
306	Aug 09 2021	1.1739	1.1738	0.0001
307	Aug 05 2021	1.1833	1.1836	-0.0003
308	Aug 04 2021	1.1840	1.1837	0.0003
309	Aug 03 2021	1.1869	1.1869	0
310	Aug 02 2021	1.1875	1.1875	0
311	Jul 29 2021	1.1892	1.1893	-0.0001
312	Jul 28 2021	1.1847	1.1846	0.0001
313	Jul 27 2021	1.1822	1.1823	-0.0001
314	Jul 26 2021	1.1806	1.1808	-0.0002
315	Jul 22 2021	1.1774	1.1773	0.0001
316	Jul 21 2021	1.1795	1.1793	0.0002
317	Jul 20 2021	1.1786	1.1784	0.0002
318	Jul 19 2021	1.1792	1.1794	-0.0002
319	Jul 15 2021	1.1813	1.1812	0.0001
320	Jul 14 2021	1.1833	1.1833	0
321	Jul 13 2021	1.1774	1.1775	-0.0001
322	Jul 12 2021	1.1865	1.1865	0
323	Jul 08 2021	1.1847	1.1848	-0.0001
324	Jul 07 2021	1.1794	1.1793	0.0001
325	Jul 06 2021	1.1820	1.1825	-0.0005
326	Jul 01 2021	1.1847	1.1846	0.0001
327	Jun 30 2021	1.1855	1.1857	-0.0002
328	Jun 29 2021	1.1900	1.1902	-0.0002
329	Jun 28 2021	1.1930	1.1929	0.0001
330	Jun 24 2021	1.1928	1.1930	-0.0002
331	Jun 23 2021	1.1932	1.1933	-0.0001
332	Jun 22 2021	1.1937	1.1937	0
333	Jun 21 2021	1.1912	1.1913	-0.0001
334	Jun 17 2021	1.1913	1.1913	0
335	Jun 16 2021	1.1992	1.1996	-0.0004
336	Jun 15 2021	1.2125	1.2127	-0.0002
337	Jun 14 2021	1.2124	1.2122	0.0002
338	Jun 10 2021	1.2173	1.2173	0
339	Jun 09 2021	1.2177	1.2182	-0.0005
340	Jun 08 2021	1.2172	1.2173	-0.0001
341	Jun 07 2021	1.2190	1.2194	-0.0004
342	Jun 03 2021	1.2130	1.2133	-0.0003
343	Jun 02 2021	1.2212	1.2210	0.0002
344	Jun 01 2021	1.2218	1.2218	0
345	May 27 2021	1.2193	1.2193	0
346	May 26 2021	1.2190	1.2193	-0.0003
347	May 25 2021	1.2249	1.2249	0
348	May 24 2021	1.2214	1.2215	-0.0001
349	May 20 2021	1.2228	1.2225	0.0003
350	May 19 2021	1.2173	1.2173	0
351	May 18 2021	1.2226	1.2224	0.0002
352	May 17 2021	1.2155	1.2157	-0.0002
353	May 13 2021	1.2080	1.2077	0.0003
354	May 12 2021	1.2077	1.2079	-0.0002
355	May 11 2021	1.2146	1.2145	0.0001
356	May 10 2021	1.2142	1.2141	0.0001
357	May 06 2021	1.2066	1.2069	-0.0003
358	May 05 2021	1.2009	1.2008	0.0001
359	May 04 2021	1.2016	1.2015	0.0001
360	May 03 2021	1.2060	1.2061	-0.0001
361	Apr 29 2021	1.2125	1.2127	-0.0002
362	Apr 28 2021	1.2136	1.2136	0
363	Apr 27 2021	1.2089	1.2090	-0.0001
364	Apr 26 2021	1.2079	1.2082	-0.0003
365	Apr 22 2021	1.2018	1.2015	0.0003
366	Apr 21 2021	1.2038	1.2038	0
367	Apr 20 2021	1.2033	1.2032	0.0001
368	Apr 19 2021	1.2044	1.2045	-0.0001
369	Apr 15 2021	1.1971	1.1972	-0.0001
370	Apr 14 2021	1.1982	1.1986	-0.0004
371	Apr 13 2021	1.1957	1.1954	0.0003
372	Apr 12 2021	1.1912	1.1915	-0.0003
373	Apr 08 2021	1.1916	1.1916	0
374	Apr 07 2021	1.1872	1.1874	-0.0002
375	Apr 06 2021	1.1875	1.1874	0.0001
376	Apr 05 2021	1.1819	1.1819	0
377	Mar 31 2021	1.1729	1.1729	0
378	Mar 30 2021	1.1723	1.1724	-0.0001
379	Mar 29 2021	1.1769	1.1771	-0.0002
380	Mar 25 2021	1.1814	1.1813	0.0001
381	Mar 24 2021	1.1841	1.1840	0.0001
382	Mar 23 2021	1.1933	1.1933	0
383	Mar 22 2021	1.1885	1.1883	0.0002
384	Mar 18 2021	1.1981	1.1983	-0.0002
385	Mar 17 2021	1.1902	1.1902	0
386	Mar 16 2021	1.1927	1.1926	0.0001
387	Mar 15 2021	1.1951	1.1950	0.0001
388	Mar 12 2021	1.1982	1.1986	-0.0004
389	Mar 11 2021	1.1927	1.1926	0.0001
390	Mar 10 2021	1.1897	1.1898	-0.0001
391	Mar 09 2021	1.1852	1.1852	0
392	Mar 08 2021	1.1925	1.1926	-0.0001
393	Mar 05 2021	1.1969	1.1968	0.0001
394	Mar 04 2021	1.2048	1.2051	-0.0003
395	Mar 03 2021	1.2085	1.2085	0
396	Mar 02 2021	1.2049	1.2051	-0.0002
397	Mar 01 2021	1.2091	1.2090	0.0001
398	Feb 26 2021	1.2160	1.2160	0
399	Feb 25 2021	1.2170	1.2171	-0.0001
400	Feb 24 2021	1.2152	1.2152	0
401	Feb 23 2021	1.2167	1.2167	0
402	Feb 22 2021	1.2124	1.2126	-0.0002
403	Feb 19 2021	1.2092	1.2092	0
404	Feb 18 2021	1.2046	1.2048	-0.0002
405	Feb 17 2021	1.2089	1.2092	-0.0003
406	Feb 16 2021	1.2132	1.2132	0
407	Feb 12 2021	1.2130	1.2132	-0.0002
408	Feb 11 2021	1.2119	1.2121	-0.0002
409	Feb 10 2021	1.2117	1.2120	-0.0003
410	Feb 09 2021	1.2053	1.2054	-0.0001
411	Feb 08 2021	1.2049	1.2049	0
412	Feb 05 2021	1.1967	1.1967	0
413	Feb 04 2021	1.2042	1.2042	0
414	Feb 03 2021	1.2039	1.2039	0
415	Feb 02 2021	1.2068	1.2069	-0.0001
416	Feb 01 2021	1.2123	1.2124	-0.0001
417	Jan 29 2021	1.2121	1.2120	0.0001
418	Jan 28 2021	1.2105	1.2105	0
419	Jan 27 2021	1.2163	1.2163	0
420	Jan 26 2021	1.2143	1.2146	-0.0003
421	Jan 25 2021	1.2169	1.2169	0
422	Jan 22 2021	1.2166	1.2166	0
423	Jan 21 2021	1.2115	1.2116	-0.0001
424	Jan 20 2021	1.2139	1.2139	0
425	Jan 19 2021	1.2078	1.2077	0.0001
426	Jan 15 2021	1.2153	1.2151	0.0002
427	Jan 14 2021	1.2162	1.2162	0
428	Jan 13 2021	1.2209	1.2209	0
429	Jan 12 2021	1.2162	1.2161	0.0001
430	Jan 11 2021	1.2188	1.2186	0.0002
431	Jan 08 2021	1.2269	1.2271	-0.0002
432	Jan 07 2021	1.2338	1.2341	-0.0003
433	Jan 06 2021	1.2299	1.2300	-0.0001
434	Jan 05 2021	1.2253	1.2252	0.0001
435	Jan 04 2021	1.2249	1.2251	-0.0002
436	Dec 31 2020	1.2299	1.2300	-0.0001
437	Dec 30 2020	1.2253	1.2253	0
438	Dec 29 2020	1.2220	1.2223	-0.0003
439	Dec 28 2020	1.2207	1.2205	0.0002
440	Dec 24 2020	1.2194	1.2191	0.0003
441	Dec 23 2020	1.2186	1.2187	-0.0001
442	Dec 22 2020	1.2238	1.2237	0.0001
443	Dec 21 2020	1.2211	1.2216	-0.0005
444	Dec 18 2020	1.2262	1.2263	-0.0001
445	Dec 17 2020	1.2197	1.2200	-0.0003
446	Dec 16 2020	1.2154	1.2154	0
447	Dec 15 2020	1.2149	1.2149	0
448	Dec 14 2020	1.2134	1.2133	0.0001
449	Dec 11 2020	1.2143	1.2144	-0.0001
450	Dec 10 2020	1.2082	1.2079	0.0003
451	Dec 09 2020	1.2110	1.2111	-0.0001
452	Dec 08 2020	1.2109	1.2113	-0.0004
453	Dec 07 2020	1.2121	1.2121	0
454	Dec 04 2020	1.2145	1.2146	-0.0001
455	Dec 03 2020	1.2113	1.2115	-0.0002
456	Dec 02 2020	1.2070	1.2074	-0.0004
457	Dec 01 2020	1.1938	1.1938	0
458	Nov 30 2020	1.1971	1.1971	0
459	Nov 27 2020	1.1912	1.1916	-0.0004
460	Nov 25 2020	1.1901	1.1901	0
461	Nov 24 2020	1.1842	1.1843	-0.0001
462	Nov 23 2020	1.1865	1.1866	-0.0001
463	Nov 20 2020	1.1867	1.1866	0.0001
464	Nov 19 2020	1.1843	1.1848	-0.0005
465	Nov 18 2020	1.1864	1.1864	0
466	Nov 17 2020	1.1860	1.1859	0.0001
467	Nov 16 2020	1.1844	1.1845	-0.0001
468	Nov 13 2020	1.1805	1.1803	0.0002
469	Nov 12 2020	1.1779	1.1780	-0.0001
470	Nov 11 2020	1.1820	1.1819	0.0001
471	Nov 10 2020	1.1823	1.1827	-0.0004
472	Nov 09 2020	1.1893	1.1893	0
473	Nov 06 2020	1.1814	1.1818	-0.0004
474	Nov 05 2020	1.1730	1.1733	-0.0003
475	Nov 04 2020	1.1765	1.1762	0.0003
476	Nov 03 2020	1.1643	1.1643	0
477	Nov 02 2020	1.1643	1.1642	0.0001
478	Oct 29 2020	1.1747	1.1749	-0.0002
479	Oct 28 2020	1.1782	1.1784	-0.0002
480	Oct 27 2020	1.1809	1.1809	0
481	Oct 26 2020	1.1848	1.1848	0
482	Oct 22 2020	1.1814	1.1815	-0.0001
483	Oct 21 2020	1.1851	1.1854	-0.0003
484	Oct 20 2020	1.1829	1.1830	-0.0001
485	Oct 19 2020	1.1768	1.1769	-0.0001
486	Oct 15 2020	1.1706	1.1707	-0.0001
487	Oct 14 2020	1.1748	1.1744	0.0004
488	Oct 13 2020	1.1744	1.1742	0.0002
489	Oct 12 2020	1.1814	1.1816	-0.0002
490	Oct 08 2020	1.1767	1.1767	0
491	Oct 07 2020	1.1766	1.1767	-0.0001
492	Oct 06 2020	1.1737	1.1738	-0.0001
493	Oct 05 2020	1.1788	1.1792	-0.0004
494	Oct 01 2020	1.1744	1.1745	-0.0001
495	Sep 30 2020	1.1724	1.1726	-0.0002
496	Sep 29 2020	1.1743	1.1742	0.0001
497	Sep 28 2020	1.1678	1.1679	-0.0001
498	Sep 24 2020	1.1674	1.1673	0.0001
499	Sep 23 2020	1.1662	1.1659	0.0003
500	Sep 22 2020	1.1708	1.1708	0
501	Sep 21 2020	1.1762	1.1768	-0.0006
502	Sep 17 2020	1.1853	1.1848	0.0005
503	Sep 16 2020	1.1804	1.1803	0.0001
504	Sep 15 2020	1.1843	1.1844	-0.0001
505	Sep 14 2020	1.1867	1.1870	-0.0003
506	Sep 10 2020	1.1826	1.1824	0.0002
507	Sep 09 2020	1.1806	1.1806	0
508	Sep 08 2020	1.1769	1.1770	-0.0001
509	Sep 03 2020	1.1844	1.1840	0.0004
510	Sep 02 2020	1.1846	1.1847	-0.0001
511	Sep 01 2020	1.1923	1.1923	0
512	Aug 31 2020	1.1939	1.1939	0
513	Aug 27 2020	1.1820	1.1820	0
514	Aug 26 2020	1.1840	1.1843	-0.0003
515	Aug 25 2020	1.1833	1.1835	-0.0002
516	Aug 24 2020	1.1795	1.1795	0
517	Aug 20 2020	1.1871	1.1874	-0.0003
518	Aug 19 2020	1.1842	1.1844	-0.0002
519	Aug 18 2020	1.1947	1.1948	-0.0001
520	Aug 17 2020	1.1879	1.1876	0.0003
521	Aug 13 2020	1.1819	1.1817	0.0002
522	Aug 12 2020	1.1796	1.1794	0.0002
523	Aug 11 2020	1.1740	1.1737	0.0003
524	Aug 10 2020	1.1738	1.1738	0
525	Aug 06 2020	1.1875	1.1876	-0.0001
526	Aug 05 2020	1.1874	1.1873	0.0001
527	Aug 04 2020	1.1815	1.1815	0
528	Aug 03 2020	1.1761	1.1763	-0.0002
529	Jul 30 2020	1.1874	1.1872	0.0002
530	Jul 29 2020	1.1787	1.1783	0.0004
531	Jul 28 2020	1.1721	1.1719	0.0002
532	Jul 27 2020	1.1767	1.1769	-0.0002
533	Jul 23 2020	1.1595	1.1596	-0.0001
534	Jul 22 2020	1.1567	1.1569	-0.0002
535	Jul 21 2020	1.1535	1.1534	0.0001
536	Jul 20 2020	1.1458	1.1459	-0.0001
537	Jul 16 2020	1.1386	1.1392	-0.0006
538	Jul 15 2020	1.1417	1.1417	0
539	Jul 14 2020	1.1411	1.1411	0
540	Jul 13 2020	1.1346	1.1345	0.0001
541	Jul 09 2020	1.1289	1.1288	0.0001
542	Jul 08 2020	1.1338	1.1339	-0.0001
543	Jul 07 2020	1.1273	1.1275	-0.0002
544	Jul 06 2020	1.1310	1.1313	-0.0003
545	Jul 01 2020	1.1253	1.1251	0.0002
546	Jun 30 2020	1.1234	1.1236	-0.0002
547	Jun 29 2020	1.1247	1.1247	0
548	Jun 25 2020	1.1221	1.1222	-0.0001
549	Jun 24 2020	1.1251	1.1251	0
550	Jun 23 2020	1.1314	1.1312	0.0002
551	Jun 22 2020	1.1277	1.1280	-0.0003
552	Jun 18 2020	1.1207	1.1211	-0.0004
553	Jun 17 2020	1.1241	1.1243	-0.0002
554	Jun 16 2020	1.1265	1.1266	-0.0001
555	Jun 15 2020	1.1338	1.1338	0
556	Jun 11 2020	1.1289	1.1288	0.0001
557	Jun 10 2020	1.1369	1.1365	0.0004
558	Jun 09 2020	1.1334	1.1332	0.0002
559	Jun 08 2020	1.1303	1.1306	-0.0003
560	Jun 04 2020	1.1337	1.1338	-0.0001
561	Jun 03 2020	1.1237	1.1236	0.0001
562	Jun 02 2020	1.1186	1.1189	-0.0003
563	Jun 01 2020	1.1126	1.1126	0
564	May 28 2020	1.1078	1.1079	-0.0001
565	May 27 2020	1.1015	1.1017	-0.0002
566	May 26 2020	1.0981	1.0982	-0.0001
567	May 21 2020	1.0952	1.0953	-0.0001
568	May 20 2020	1.0979	1.0983	-0.0004
569	May 19 2020	1.0930	1.0928	0.0002
570	May 18 2020	1.0916	1.0915	0.0001
571	May 14 2020	1.0806	1.0807	-0.0001
572	May 13 2020	1.0822	1.0824	-0.0002
573	May 12 2020	1.0846	1.0847	-0.0001
574	May 11 2020	1.0809	1.0809	0
575	May 07 2020	1.0837	1.0837	0
576	May 06 2020	1.0801	1.0799	0.0002
577	May 05 2020	1.0840	1.0839	0.0001
578	May 04 2020	1.0905	1.0904	0.0001
579	Apr 30 2020	1.0945	1.0945	0
580	Apr 29 2020	1.0877	1.0877	0
581	Apr 28 2020	1.0832	1.0837	-0.0005
582	Apr 27 2020	1.0827	1.0825	0.0002
583	Apr 23 2020	1.0776	1.0777	-0.0001
584	Apr 22 2020	1.0807	1.0810	-0.0003
585	Apr 21 2020	1.0857	1.0856	0.0001
586	Apr 20 2020	1.0864	1.0865	-0.0001
587	Apr 16 2020	1.0860	1.0858	0.0002
588	Apr 15 2020	1.0904	1.0905	-0.0001
589	Apr 14 2020	1.0982	1.0985	-0.0003
590	Apr 13 2020	1.0920	1.0923	-0.0003
591	Apr 08 2020	1.0861	1.0864	-0.0003
592	Apr 07 2020	1.0894	1.0895	-0.0001
593	Apr 06 2020	1.0802	1.0804	-0.0002
594	Apr 02 2020	1.0844	1.0847	-0.0003
595	Apr 01 2020	1.0951	1.0954	-0.0003
596	Mar 31 2020	1.1028	1.1027	0.0001
597	Mar 30 2020	1.1028	1.1030	-0.0002
598	Mar 26 2020	1.0888	1.0890	-0.0002
599	Mar 25 2020	1.0801	1.0803	-0.0002
600	Mar 24 2020	1.0765	1.0765	0
601	Mar 23 2020	1.0688	1.0694	-0.0006
602	Mar 19 2020	1.0943	1.0962	-0.0019
603	Mar 18 2020	1.1017	1.1016	0.0001
604	Mar 17 2020	1.1163	1.1163	0
605	Mar 16 2020	1.1160	1.1155	0.0005
606	Mar 12 2020	1.1261	1.1262	-0.0001
607	Mar 11 2020	1.1316	1.1317	-0.0001
608	Mar 10 2020	1.1397	1.1398	-0.0001
609	Mar 09 2020	1.1386	1.1386	0
610	Mar 06 2020	1.1224	1.1224	0
611	Mar 05 2020	1.1139	1.1139	0
612	Mar 04 2020	1.1177	1.1181	-0.0004
613	Mar 03 2020	1.1144	1.1144	0
614	Mar 02 2020	1.1053	1.1051	0.0002
615	Feb 28 2020	1.0996	1.0997	-0.0001
616	Feb 27 2020	1.0886	1.0886	0
