"index"	"date"	"open"	"closed"	"difference"
70	Sep 12 2022	4083.67	4110.41	-26.74
71	Sep 08 2022	3959.94	4006.18	-46.24
72	Sep 07 2022	3909.43	3979.87	-70.44
73	Sep 06 2022	3930.89	3908.19	22.7
74	Sep 01 2022	3936.73	3966.85	-30.12
75	Aug 31 2022	4000.67	3955.00	45.67
76	Aug 30 2022	4041.25	3986.16	55.09
77	Aug 29 2022	4034.58	4030.61	3.97
78	Aug 25 2022	4153.26	4199.12	-45.86
79	Aug 24 2022	4126.55	4140.77	-14.22
80	Aug 23 2022	4133.09	4128.73	4.36
81	Aug 22 2022	4195.08	4137.99	57.09
82	Aug 18 2022	4273.13	4283.74	-10.61
83	Aug 17 2022	4280.40	4274.04	6.36
84	Aug 16 2022	4290.46	4305.20	-14.74
85	Aug 15 2022	4269.37	4297.14	-27.77
86	Aug 11 2022	4227.40	4207.27	20.13
87	Aug 10 2022	4181.02	4210.24	-29.22
88	Aug 09 2022	4133.11	4122.47	10.64
89	Aug 08 2022	4155.93	4140.06	15.87
90	Aug 04 2022	4154.85	4151.94	2.91
91	Aug 03 2022	4107.96	4155.17	-47.21
92	Aug 02 2022	4104.21	4091.19	13.02
93	Aug 01 2022	4112.38	4118.63	-6.25
94	Jul 28 2022	4026.13	4072.43	-46.3
95	Jul 27 2022	3951.43	4023.61	-72.18
96	Jul 26 2022	3953.22	3921.05	32.17
97	Jul 25 2022	3965.72	3966.84	-1.12
98	Jul 21 2022	3955.47	3998.95	-43.48
99	Jul 20 2022	3935.32	3959.90	-24.58
100	Jul 19 2022	3860.73	3936.69	-75.96
101	Jul 18 2022	3883.79	3830.85	52.94
102	Jul 14 2022	3763.99	3790.38	-26.39
103	Jul 13 2022	3779.67	3801.78	-22.11
104	Jul 12 2022	3851.95	3818.80	33.15
105	Jul 11 2022	3880.94	3854.43	26.51
106	Jul 07 2022	3858.85	3902.62	-43.77
107	Jul 06 2022	3831.98	3845.08	-13.1
108	Jul 05 2022	3792.61	3831.39	-38.78
109	Jun 30 2022	3785.99	3785.38	0.61
110	Jun 29 2022	3825.09	3818.83	6.26
111	Jun 28 2022	3913.00	3821.55	91.45
112	Jun 27 2022	3920.76	3900.11	20.65
113	Jun 23 2022	3774.71	3795.73	-21.02
114	Jun 22 2022	3733.89	3759.89	-26
115	Jun 21 2022	3715.31	3764.79	-49.48
116	Jun 16 2022	3728.18	3666.77	61.41
117	Jun 15 2022	3764.05	3789.99	-25.94
118	Jun 14 2022	3763.52	3735.48	28.04
119	Jun 13 2022	3838.15	3749.63	88.52
120	Jun 09 2022	4101.65	4017.82	83.83
121	Jun 08 2022	4147.12	4115.77	31.35
122	Jun 07 2022	4096.47	4160.68	-64.21
123	Jun 06 2022	4134.72	4121.43	13.29
124	Jun 02 2022	4095.41	4176.82	-81.41
125	Jun 01 2022	4149.78	4101.23	48.55
126	May 31 2022	4151.09	4132.15	18.94
127	May 26 2022	3984.60	4057.84	-73.24
128	May 25 2022	3929.59	3978.73	-49.14
129	May 24 2022	3942.94	3941.48	1.46
130	May 23 2022	3919.42	3973.75	-54.33
131	May 19 2022	3899.00	3900.79	-1.79
132	May 18 2022	4051.98	3923.68	128.3
133	May 17 2022	4052.00	4088.85	-36.85
134	May 16 2022	4013.02	4008.01	5.01
135	May 12 2022	3903.95	3930.08	-26.13
136	May 11 2022	3990.08	3935.18	54.9
137	May 10 2022	4035.18	4001.05	34.13
138	May 09 2022	4081.27	3991.24	90.03
139	May 05 2022	4270.43	4146.87	123.56
140	May 04 2022	4181.18	4300.17	-118.99
141	May 03 2022	4159.78	4175.48	-15.7
142	May 02 2022	4130.61	4155.38	-24.77
143	Apr 28 2022	4222.58	4287.50	-64.92
144	Apr 27 2022	4186.52	4183.96	2.56
145	Apr 26 2022	4278.14	4175.20	102.94
146	Apr 25 2022	4255.34	4296.12	-40.78
147	Apr 21 2022	4489.17	4393.66	95.51
148	Apr 20 2022	4472.26	4459.45	12.81
149	Apr 19 2022	4390.63	4462.21	-71.58
150	Apr 18 2022	4385.63	4391.69	-6.06
151	Apr 13 2022	4394.30	4446.59	-52.29
152	Apr 12 2022	4437.59	4397.45	40.14
153	Apr 11 2022	4462.64	4412.53	50.11
154	Apr 07 2022	4474.65	4500.21	-25.56
155	Apr 06 2022	4494.17	4481.15	13.02
156	Apr 05 2022	4572.45	4525.12	47.33
157	Apr 04 2022	4547.97	4582.64	-34.67
158	Mar 31 2022	4599.02	4530.41	68.61
159	Mar 30 2022	4624.20	4602.45	21.75
160	Mar 29 2022	4602.86	4631.60	-28.74
161	Mar 28 2022	4541.09	4575.52	-34.43
162	Mar 24 2022	4469.98	4520.16	-50.18
163	Mar 23 2022	4493.10	4456.24	36.86
164	Mar 22 2022	4469.10	4511.61	-42.51
165	Mar 21 2022	4462.40	4461.18	1.22
166	Mar 17 2022	4345.11	4411.67	-66.56
167	Mar 16 2022	4288.14	4357.86	-69.72
168	Mar 15 2022	4188.82	4262.45	-73.63
169	Mar 14 2022	4202.75	4173.11	29.64
170	Mar 11 2022	4279.50	4204.31	75.19
171	Mar 10 2022	4252.55	4259.52	-6.97
172	Mar 09 2022	4223.10	4277.88	-54.78
173	Mar 08 2022	4202.66	4170.70	31.96
174	Mar 07 2022	4327.01	4201.09	125.92
175	Mar 04 2022	4342.12	4328.87	13.25
176	Mar 03 2022	4401.31	4363.49	37.82
177	Mar 02 2022	4322.56	4386.54	-63.98
178	Mar 01 2022	4363.14	4306.26	56.88
179	Feb 28 2022	4354.17	4373.94	-19.77
180	Feb 25 2022	4298.38	4384.65	-86.27
181	Feb 24 2022	4155.77	4288.70	-132.93
182	Feb 23 2022	4324.93	4225.50	99.43
183	Feb 22 2022	4332.74	4304.76	27.98
184	Feb 18 2022	4384.57	4348.87	35.7
185	Feb 17 2022	4456.06	4380.26	75.8
186	Feb 16 2022	4455.75	4475.01	-19.26
187	Feb 15 2022	4429.28	4471.07	-41.79
188	Feb 14 2022	4412.61	4401.67	10.94
189	Feb 11 2022	4506.27	4418.64	87.63
190	Feb 10 2022	4553.24	4504.08	49.16
191	Feb 09 2022	4547.00	4587.18	-40.18
192	Feb 08 2022	4480.02	4521.54	-41.52
193	Feb 07 2022	4505.75	4483.87	21.88
194	Feb 04 2022	4482.79	4500.53	-17.74
195	Feb 03 2022	4535.41	4477.44	57.97
196	Feb 02 2022	4566.39	4589.38	-22.99
197	Feb 01 2022	4519.57	4546.54	-26.97
198	Jan 31 2022	4431.79	4515.55	-83.76
199	Jan 28 2022	4336.19	4431.85	-95.66
200	Jan 27 2022	4380.58	4326.51	54.07
201	Jan 26 2022	4408.43	4349.93	58.5
202	Jan 25 2022	4366.64	4356.45	10.19
203	Jan 24 2022	4356.32	4410.13	-53.81
204	Jan 21 2022	4471.38	4397.94	73.44
205	Jan 20 2022	4547.35	4482.73	64.62
206	Jan 19 2022	4588.03	4532.76	55.27
207	Jan 18 2022	4632.24	4577.11	55.13
208	Jan 14 2022	4637.99	4662.85	-24.86
209	Jan 13 2022	4733.56	4659.03	74.53
210	Jan 12 2022	4728.59	4726.35	2.24
211	Jan 11 2022	4669.14	4713.07	-43.93
212	Jan 10 2022	4655.34	4670.29	-14.95
213	Jan 07 2022	4697.66	4677.03	20.63
214	Jan 06 2022	4693.39	4696.05	-2.66
215	Jan 05 2022	4787.99	4700.58	87.41
216	Jan 04 2022	4804.51	4793.54	10.97
217	Jan 03 2022	4778.14	4796.56	-18.42
218	Dec 31 2021	4775.21	4766.18	9.03
219	Dec 30 2021	4794.23	4778.73	15.5
220	Dec 29 2021	4788.64	4793.06	-4.42
221	Dec 28 2021	4795.49	4786.35	9.14
222	Dec 27 2021	4733.99	4791.19	-57.2
223	Dec 23 2021	4703.96	4725.79	-21.83
224	Dec 22 2021	4650.36	4696.56	-46.2
225	Dec 21 2021	4594.96	4649.23	-54.27
226	Dec 20 2021	4587.90	4568.02	19.88
227	Dec 17 2021	4652.50	4620.64	31.86
228	Dec 16 2021	4719.13	4668.67	50.46
229	Dec 15 2021	4636.46	4709.85	-73.39
230	Dec 14 2021	4642.99	4634.09	8.9
231	Dec 13 2021	4710.30	4668.97	41.33
232	Dec 10 2021	4687.64	4712.02	-24.38
233	Dec 09 2021	4691.00	4667.45	23.55
234	Dec 08 2021	4690.86	4701.21	-10.35
235	Dec 07 2021	4631.97	4686.75	-54.78
236	Dec 06 2021	4548.37	4591.67	-43.3
237	Dec 03 2021	4589.49	4538.43	51.06
238	Dec 02 2021	4504.73	4577.10	-72.37
239	Dec 01 2021	4602.82	4513.04	89.78
240	Nov 30 2021	4640.25	4567.00	73.25
241	Nov 29 2021	4628.75	4655.27	-26.52
242	Nov 26 2021	4664.63	4594.62	70.01
243	Nov 24 2021	4675.78	4701.46	-25.68
244	Nov 23 2021	4678.48	4690.70	-12.22
245	Nov 22 2021	4712.00	4682.94	29.06
246	Nov 19 2021	4708.44	4697.96	10.48
247	Nov 18 2021	4700.72	4704.54	-3.82
248	Nov 17 2021	4701.50	4688.67	12.83
249	Nov 16 2021	4679.42	4700.90	-21.48
250	Nov 15 2021	4689.30	4682.80	6.5
251	Nov 12 2021	4655.24	4682.85	-27.61
252	Nov 11 2021	4659.39	4649.27	10.12
253	Nov 10 2021	4670.26	4646.71	23.55
254	Nov 09 2021	4707.25	4685.25	22
255	Nov 08 2021	4701.48	4701.70	-0.22
256	Nov 04 2021	4662.93	4680.06	-17.13
257	Nov 03 2021	4630.65	4660.57	-29.92
258	Nov 02 2021	4613.34	4630.65	-17.31
259	Nov 01 2021	4610.62	4613.67	-3.05
260	Oct 28 2021	4562.84	4596.42	-33.58
261	Oct 27 2021	4580.22	4551.68	28.54
262	Oct 26 2021	4578.69	4574.79	3.9
263	Oct 25 2021	4553.69	4566.48	-12.79
264	Oct 21 2021	4532.24	4549.78	-17.54
265	Oct 20 2021	4524.42	4536.19	-11.77
266	Oct 19 2021	4497.34	4519.63	-22.29
267	Oct 18 2021	4463.72	4486.46	-22.74
268	Oct 14 2021	4386.75	4438.26	-51.51
269	Oct 13 2021	4358.01	4363.80	-5.79
270	Oct 12 2021	4368.31	4350.65	17.66
271	Oct 11 2021	4385.44	4361.19	24.25
272	Oct 07 2021	4383.73	4399.76	-16.03
273	Oct 06 2021	4319.57	4363.55	-43.98
274	Oct 05 2021	4309.87	4345.72	-35.85
275	Oct 04 2021	4348.84	4300.46	48.38
276	Sep 30 2021	4370.67	4307.54	63.13
277	Sep 29 2021	4362.41	4359.46	2.95
278	Sep 28 2021	4419.54	4352.63	66.91
279	Sep 27 2021	4442.12	4443.11	-0.99
280	Sep 23 2021	4406.75	4448.98	-42.23
281	Sep 22 2021	4367.43	4395.64	-28.21
282	Sep 21 2021	4374.45	4354.19	20.26
283	Sep 20 2021	4402.95	4357.73	45.22
284	Sep 16 2021	4477.09	4473.75	3.34
285	Sep 15 2021	4447.49	4480.70	-33.21
286	Sep 14 2021	4479.33	4443.05	36.28
287	Sep 13 2021	4474.81	4468.73	6.08
288	Sep 09 2021	4513.02	4493.28	19.74
289	Sep 08 2021	4518.09	4514.07	4.02
290	Sep 07 2021	4535.38	4520.03	15.35
291	Sep 02 2021	4534.48	4536.95	-2.47
292	Sep 01 2021	4528.80	4524.09	4.71
293	Aug 31 2021	4529.75	4522.68	7.07
294	Aug 30 2021	4513.76	4528.79	-15.03
295	Aug 26 2021	4493.75	4470.00	23.75
296	Aug 25 2021	4490.45	4496.19	-5.74
297	Aug 24 2021	4484.40	4486.23	-1.83
298	Aug 23 2021	4450.29	4479.53	-29.24
299	Aug 19 2021	4382.44	4405.80	-23.36
300	Aug 18 2021	4440.94	4400.27	40.67
301	Aug 17 2021	4462.12	4448.08	14.04
302	Aug 16 2021	4461.65	4479.71	-18.06
303	Aug 12 2021	4446.08	4460.83	-14.75
304	Aug 11 2021	4442.18	4442.41	-0.23
305	Aug 10 2021	4435.79	4436.75	-0.96
306	Aug 09 2021	4437.77	4432.35	5.42
307	Aug 05 2021	4408.86	4429.10	-20.24
308	Aug 04 2021	4415.95	4402.66	13.29
309	Aug 03 2021	4392.74	4423.15	-30.41
310	Aug 02 2021	4406.86	4387.16	19.7
311	Jul 29 2021	4403.59	4419.15	-15.56
312	Jul 28 2021	4402.95	4400.64	2.31
313	Jul 27 2021	4416.38	4401.46	14.92
314	Jul 26 2021	4409.58	4422.30	-12.72
315	Jul 22 2021	4361.27	4367.48	-6.21
316	Jul 21 2021	4331.13	4358.69	-27.56
317	Jul 20 2021	4265.11	4323.06	-57.95
318	Jul 19 2021	4296.40	4258.49	37.91
319	Jul 15 2021	4369.02	4360.03	8.99
320	Jul 14 2021	4380.11	4374.30	5.81
321	Jul 13 2021	4381.07	4369.21	11.86
322	Jul 12 2021	4372.41	4384.63	-12.22
323	Jul 08 2021	4321.07	4320.82	0.25
324	Jul 07 2021	4351.01	4358.13	-7.12
325	Jul 06 2021	4356.46	4343.54	12.92
326	Jul 01 2021	4300.73	4319.94	-19.21
327	Jun 30 2021	4290.65	4297.50	-6.85
328	Jun 29 2021	4293.21	4291.80	1.41
329	Jun 28 2021	4284.90	4290.61	-5.71
330	Jun 24 2021	4256.97	4266.49	-9.52
331	Jun 23 2021	4249.27	4241.84	7.43
332	Jun 22 2021	4224.61	4246.44	-21.83
333	Jun 21 2021	4173.40	4224.79	-51.39
334	Jun 17 2021	4220.37	4221.86	-1.49
335	Jun 16 2021	4248.87	4223.70	25.17
336	Jun 15 2021	4255.28	4246.59	8.69
337	Jun 14 2021	4248.31	4255.15	-6.84
338	Jun 10 2021	4228.56	4239.18	-10.62
339	Jun 09 2021	4232.99	4219.55	13.44
340	Jun 08 2021	4233.81	4227.26	6.55
341	Jun 07 2021	4229.34	4226.52	2.82
342	Jun 03 2021	4191.43	4192.85	-1.42
343	Jun 02 2021	4206.82	4208.12	-1.3
344	Jun 01 2021	4216.52	4202.04	14.48
345	May 27 2021	4201.94	4200.88	1.06
346	May 26 2021	4191.59	4195.99	-4.4
347	May 25 2021	4205.94	4188.13	17.81
348	May 24 2021	4170.16	4197.05	-26.89
349	May 20 2021	4121.97	4159.12	-37.15
350	May 19 2021	4098.45	4115.68	-17.23
351	May 18 2021	4165.94	4127.83	38.11
352	May 17 2021	4169.92	4163.29	6.63
353	May 13 2021	4074.99	4112.50	-37.51
354	May 12 2021	4130.55	4063.04	67.51
355	May 11 2021	4150.34	4152.10	-1.76
356	May 10 2021	4228.29	4188.43	39.86
357	May 06 2021	4169.14	4201.62	-32.48
358	May 05 2021	4177.06	4167.59	9.47
359	May 04 2021	4179.04	4164.66	14.38
360	May 03 2021	4191.98	4192.66	-0.68
361	Apr 29 2021	4206.14	4211.47	-5.33
362	Apr 28 2021	4185.14	4183.18	1.96
363	Apr 27 2021	4188.25	4186.72	1.53
364	Apr 26 2021	4185.03	4187.62	-2.59
365	Apr 22 2021	4170.46	4134.98	35.48
366	Apr 21 2021	4128.42	4173.42	-45
367	Apr 20 2021	4159.18	4134.94	24.24
368	Apr 19 2021	4179.80	4163.26	16.54
369	Apr 15 2021	4139.76	4170.42	-30.66
370	Apr 14 2021	4141.58	4124.66	16.92
371	Apr 13 2021	4130.10	4141.59	-11.49
372	Apr 12 2021	4124.71	4127.99	-3.28
373	Apr 08 2021	4089.95	4097.17	-7.22
374	Apr 07 2021	4074.29	4079.95	-5.66
375	Apr 06 2021	4075.57	4073.94	1.63
376	Apr 05 2021	4034.44	4077.91	-43.47
377	Mar 31 2021	3967.25	3972.89	-5.64
378	Mar 30 2021	3963.34	3958.55	4.79
379	Mar 29 2021	3969.31	3971.09	-1.78
380	Mar 25 2021	3879.34	3909.52	-30.18
381	Mar 24 2021	3919.93	3889.14	30.79
382	Mar 23 2021	3937.60	3910.52	27.08
383	Mar 22 2021	3916.48	3940.59	-24.11
384	Mar 18 2021	3953.50	3915.46	38.04
385	Mar 17 2021	3949.57	3974.12	-24.55
386	Mar 16 2021	3973.59	3962.71	10.88
387	Mar 15 2021	3942.96	3968.94	-25.98
388	Mar 12 2021	3924.52	3943.34	-18.82
389	Mar 11 2021	3915.54	3939.34	-23.8
390	Mar 10 2021	3891.99	3898.81	-6.82
391	Mar 09 2021	3851.93	3875.44	-23.51
392	Mar 08 2021	3844.39	3821.35	23.04
393	Mar 05 2021	3793.58	3841.94	-48.36
394	Mar 04 2021	3818.53	3768.47	50.06
395	Mar 03 2021	3863.99	3819.72	44.27
396	Mar 02 2021	3903.64	3870.29	33.35
397	Mar 01 2021	3842.51	3901.82	-59.31
398	Feb 26 2021	3839.66	3811.15	28.51
399	Feb 25 2021	3915.80	3829.34	86.46
400	Feb 24 2021	3873.71	3925.43	-51.72
401	Feb 23 2021	3857.07	3881.37	-24.3
402	Feb 22 2021	3885.55	3876.50	9.05
403	Feb 19 2021	3921.16	3906.71	14.45
404	Feb 18 2021	3915.86	3913.97	1.89
405	Feb 17 2021	3918.50	3931.33	-12.83
406	Feb 16 2021	3939.61	3932.59	7.02
407	Feb 12 2021	3911.65	3934.83	-23.18
408	Feb 11 2021	3916.40	3916.38	0.02
409	Feb 10 2021	3920.78	3909.88	10.9
410	Feb 09 2021	3910.49	3911.23	-0.74
411	Feb 08 2021	3892.59	3915.59	-23
412	Feb 05 2021	3878.30	3886.83	-8.53
413	Feb 04 2021	3836.66	3871.74	-35.08
414	Feb 03 2021	3840.27	3830.17	10.1
415	Feb 02 2021	3791.84	3826.31	-34.47
416	Feb 01 2021	3731.17	3773.86	-42.69
417	Jan 29 2021	3778.05	3714.24	63.81
418	Jan 28 2021	3755.75	3787.38	-31.63
419	Jan 27 2021	3836.83	3750.77	86.06
420	Jan 26 2021	3862.96	3849.62	13.34
421	Jan 25 2021	3851.68	3855.36	-3.68
422	Jan 22 2021	3844.24	3841.47	2.77
423	Jan 21 2021	3857.46	3853.07	4.39
424	Jan 20 2021	3816.22	3851.85	-35.63
425	Jan 19 2021	3781.88	3798.91	-17.03
426	Jan 15 2021	3788.73	3768.25	20.48
427	Jan 14 2021	3814.98	3795.54	19.44
428	Jan 13 2021	3802.23	3809.84	-7.61
429	Jan 12 2021	3801.62	3801.19	0.43
430	Jan 11 2021	3803.14	3799.61	3.53
431	Jan 08 2021	3815.05	3824.68	-9.63
432	Jan 07 2021	3764.71	3803.79	-39.08
433	Jan 06 2021	3712.20	3748.14	-35.94
434	Jan 05 2021	3698.02	3726.86	-28.84
435	Jan 04 2021	3764.61	3700.65	63.96
436	Dec 31 2020	3733.27	3756.07	-22.8
437	Dec 30 2020	3736.19	3732.04	4.15
438	Dec 29 2020	3750.01	3727.04	22.97
439	Dec 28 2020	3723.03	3735.36	-12.33
440	Dec 24 2020	3694.03	3703.06	-9.03
441	Dec 23 2020	3693.42	3690.01	3.41
442	Dec 22 2020	3698.08	3687.26	10.82
443	Dec 21 2020	3684.28	3694.92	-10.64
444	Dec 18 2020	3722.39	3709.41	12.98
445	Dec 17 2020	3713.65	3722.48	-8.83
446	Dec 16 2020	3696.25	3701.17	-4.92
447	Dec 15 2020	3666.41	3694.62	-28.21
448	Dec 14 2020	3675.27	3647.49	27.78
449	Dec 11 2020	3656.08	3663.46	-7.38
450	Dec 10 2020	3659.13	3668.10	-8.97
451	Dec 09 2020	3705.98	3672.82	33.16
452	Dec 08 2020	3683.05	3702.25	-19.2
453	Dec 07 2020	3694.73	3691.96	2.77
454	Dec 04 2020	3670.94	3699.12	-28.18
455	Dec 03 2020	3668.28	3666.72	1.56
456	Dec 02 2020	3653.78	3669.01	-15.23
457	Dec 01 2020	3645.87	3662.45	-16.58
458	Nov 30 2020	3634.18	3621.63	12.55
459	Nov 27 2020	3638.55	3638.35	0.2
460	Nov 25 2020	3635.50	3629.65	5.85
461	Nov 24 2020	3594.52	3635.41	-40.89
462	Nov 23 2020	3566.82	3577.59	-10.77
463	Nov 20 2020	3579.31	3557.54	21.77
464	Nov 19 2020	3559.41	3581.87	-22.46
465	Nov 18 2020	3612.09	3567.79	44.3
466	Nov 17 2020	3610.31	3609.53	0.78
467	Nov 16 2020	3600.16	3626.91	-26.75
468	Nov 13 2020	3552.57	3585.15	-32.58
469	Nov 12 2020	3562.67	3537.01	25.66
470	Nov 11 2020	3563.22	3572.66	-9.44
471	Nov 10 2020	3543.26	3545.53	-2.27
472	Nov 09 2020	3583.04	3550.50	32.54
473	Nov 06 2020	3508.34	3509.44	-1.1
474	Nov 05 2020	3485.74	3510.45	-24.71
475	Nov 04 2020	3406.46	3443.44	-36.98
476	Nov 03 2020	3336.25	3369.16	-32.91
477	Nov 02 2020	3296.20	3310.24	-14.04
478	Oct 29 2020	3277.17	3310.11	-32.94
479	Oct 28 2020	3342.48	3271.03	71.45
480	Oct 27 2020	3403.15	3390.68	12.47
481	Oct 26 2020	3441.42	3400.97	40.45
482	Oct 22 2020	3438.50	3453.49	-14.99
483	Oct 21 2020	3439.91	3435.56	4.35
484	Oct 20 2020	3439.38	3443.12	-3.74
485	Oct 19 2020	3493.66	3426.92	66.74
486	Oct 15 2020	3453.72	3483.34	-29.62
487	Oct 14 2020	3515.47	3488.67	26.8
488	Oct 13 2020	3534.01	3511.93	22.08
489	Oct 12 2020	3500.02	3534.22	-34.2
490	Oct 08 2020	3434.28	3446.83	-12.55
491	Oct 07 2020	3384.56	3419.44	-34.88
492	Oct 06 2020	3408.74	3360.97	47.77
493	Oct 05 2020	3367.27	3408.60	-41.33
494	Oct 01 2020	3385.87	3380.80	5.07
495	Sep 30 2020	3341.21	3363.00	-21.79
496	Sep 29 2020	3350.92	3335.47	15.45
497	Sep 28 2020	3333.90	3351.60	-17.7
498	Sep 24 2020	3226.14	3246.59	-20.45
499	Sep 23 2020	3320.11	3236.92	83.19
500	Sep 22 2020	3295.75	3315.57	-19.82
501	Sep 21 2020	3285.57	3281.06	4.51
502	Sep 17 2020	3346.86	3357.01	-10.15
503	Sep 16 2020	3411.23	3385.49	25.74
504	Sep 15 2020	3407.73	3401.20	6.53
505	Sep 14 2020	3363.56	3383.54	-19.98
506	Sep 10 2020	3412.56	3339.19	73.37
507	Sep 09 2020	3369.82	3398.96	-29.14
508	Sep 08 2020	3371.88	3331.84	40.04
509	Sep 03 2020	3564.74	3455.06	109.68
510	Sep 02 2020	3543.76	3580.84	-37.08
511	Sep 01 2020	3507.44	3526.65	-19.21
512	Aug 31 2020	3509.73	3500.31	9.42
513	Aug 27 2020	3485.14	3484.55	0.59
514	Aug 26 2020	3449.97	3478.73	-28.76
515	Aug 25 2020	3435.95	3443.62	-7.67
516	Aug 24 2020	3418.09	3431.28	-13.19
517	Aug 20 2020	3360.48	3385.51	-25.03
518	Aug 19 2020	3392.51	3374.85	17.66
519	Aug 18 2020	3387.04	3389.78	-2.74
520	Aug 17 2020	3380.86	3381.99	-1.13
521	Aug 13 2020	3372.95	3373.43	-0.48
522	Aug 12 2020	3355.46	3380.35	-24.89
523	Aug 11 2020	3370.34	3333.69	36.65
524	Aug 10 2020	3356.04	3360.47	-4.43
525	Aug 06 2020	3323.17	3349.16	-25.99
526	Aug 05 2020	3317.37	3327.77	-10.4
527	Aug 04 2020	3289.92	3306.51	-16.59
528	Aug 03 2020	3288.26	3294.61	-6.35
529	Jul 30 2020	3231.76	3246.22	-14.46
530	Jul 29 2020	3227.22	3258.44	-31.22
531	Jul 28 2020	3234.27	3218.44	15.83
532	Jul 27 2020	3219.84	3239.41	-19.57
533	Jul 23 2020	3271.64	3235.66	35.98
534	Jul 22 2020	3254.86	3276.02	-21.16
535	Jul 21 2020	3268.52	3257.30	11.22
536	Jul 20 2020	3224.29	3251.84	-27.55
537	Jul 16 2020	3208.36	3215.57	-7.21
538	Jul 15 2020	3225.98	3226.56	-0.58
539	Jul 14 2020	3141.11	3197.52	-56.41
540	Jul 13 2020	3205.08	3155.22	49.86
541	Jul 09 2020	3176.17	3152.05	24.12
542	Jul 08 2020	3153.07	3169.94	-16.87
543	Jul 07 2020	3166.44	3145.32	21.12
544	Jul 06 2020	3155.29	3179.72	-24.43
545	Jul 01 2020	3105.92	3115.86	-9.94
546	Jun 30 2020	3050.20	3100.29	-50.09
547	Jun 29 2020	3018.59	3053.24	-34.65
548	Jun 25 2020	3046.60	3083.76	-37.16
549	Jun 24 2020	3114.40	3050.33	64.07
